3.4.23.36_70	7.403085392279095,EC:3.4.23.36/0.7797
3.4.23.36_71	7.66481156974244,EC:3.4.23.36/0.8245
3.4.23.36_72	7.722073221726415,EC:3.4.23.36/0.9934
3.4.23.36_73	7.760094726689306,EC:3.4.23.36/0.9516
3.4.23.36_74	7.8045102605705265,EC:3.4.23.36/0.0956
3.4.23.36_75	7.958002136072615,EC:3.4.23.36/0.9831
3.4.23.36_76	8.034409926971664,EC:3.4.23.36/0.8628
3.4.23.36_77	8.17982292947025,EC:3.4.23.36/0.9859
3.4.23.36_78	8.22642506247589,EC:3.4.23.36/0.8238
3.4.23.36_79	8.284820159833236,EC:3.4.23.36/0.9670
3.4.23.36_80	8.433872442719691,EC:3.4.23.36/0.9925
3.4.23.36_81	8.652911063425533,EC:3.4.23.36/0.9780
3.4.23.36_82	8.692576513065287,EC:3.4.23.36/0.5201
3.4.23.36_83	8.693179623263504,EC:3.4.23.36/0.8832
3.4.23.36_84	8.775535076109211,EC:3.4.23.36/0.0921
3.4.23.36_85	8.96587242560484,EC:3.4.23.36/0.3188
3.4.23.36_86	8.994022089973978,EC:3.4.23.36/0.1885
3.4.23.36_87	9.021049160686248,EC:3.4.23.36/0.8808
3.4.23.36_88	9.089305331020846,EC:3.4.23.36/0.3382
3.4.23.36_89	9.179647470201367,EC:3.4.23.36/0.8154
3.4.23.36_90	9.567102065680006,EC:3.4.23.36/0.1940
3.4.23.36_91	10.206903726178782,EC:3.4.23.36/0.3677
3.4.23.36_92	10.510846183379542,EC:3.4.23.36/0.1561
3.4.23.36_93	10.556999631386587,EC:3.4.23.36/0.2482
3.4.23.36_94	10.99740986875502,EC:1.4.9.1/0.0009
3.4.23.36_95	11.095355147394047,EC:3.4.23.36/0.0439
3.4.23.36_96	11.206117099611307,EC:3.4.23.36/0.2228
3.4.23.36_97	11.811729749890135,EC:3.4.23.36/0.0026
3.4.23.36_98	13.262486417718629,EC:3.4.21.84/0.0000,EC:3.6.1.23/0.0000
3.4.23.36_99	13.448504270625603,EC:3.4.23.36/0.0195
